9.821236e-02	2.017200e+00	3.706332e+00	6.073564e-04	3.689215e+00	1.984444e+00	4.103472e+00	7.269931e+00	4.331521e+00	7.180572e-03	6.559512e-01	-3.626419e+01	3.406974e-05	4.246432e-04	-1.268113e-03
1.026766e-01	2.026808e+00	3.512429e+00	2.691559e-04	3.485990e+00	1.984444e+00	4.104010e+00	6.673942e+00	4.342475e+00	9.675426e-03	4.648179e-01	-4.254424e+01	3.384847e-05	5.319160e-04	-1.048583e-02
1.071408e-01	2.036215e+00	3.317544e+00	-1.026500e-04	3.281686e+00	1.984444e+00	4.105455e+00	6.072044e+00	4.334879e+00	1.130049e-02	2.682289e-01	-4.430197e+01	3.989972e-05	4.402288e-04	-3.473176e-02
1.116050e-01	2.045539e+00	3.122040e+00	-3.320459e-04	3.076987e+00	1.984444e+00	4.107349e+00	5.466359e+00	4.361048e+00	1.205209e-02	7.038584e-02	-4.462205e+01	3.917142e-05	1.251444e-04	-4.386812e-02
1.160692e-01	2.055081e+00	2.925941e+00	-4.903835e-04	2.871577e+00	1.984444e+00	4.108366e+00	4.857771e+00	4.390380e+00	1.192426e-02	-1.279181e-01	-4.381777e+01	3.907005e-05	6.792151e-06	-3.847681e-02
1.205334e-01	2.064522e+00	2.729494e+00	-6.002950e-04	2.665853e+00	1.984444e+00	4.109432e+00	4.246664e+00	4.393621e+00	1.092086e-02	-3.255732e-01	-3.815519e+01	4.043689e-05	-2.023822e-04	-3.427286e-02
1.249976e-01	2.073869e+00	2.532739e+00	-6.833114e-04	2.459916e+00	1.984444e+00	4.110438e+00	3.633882e+00	4.350378e+00	9.035240e-03	-5.074244e-01	-1.699768e+01	3.716921e-05	-2.858971e-04	-6.378939e-02
1.294618e-01	2.083358e+00	2.335746e+00	-7.269385e-04	2.253777e+00	1.984444e+00	4.106882e+00	3.019301e+00	3.831789e+00	6.271111e-03	-5.718535e-01	2.801328e+01	3.493955e-05	-3.198509e-04	-1.819376e-01
1.339259e-01	2.092601e+00	2.137324e+00	-7.083787e-04	2.046885e+00	1.984444e+00	3.813039e+00	2.400708e+00	1.857305e+00	2.790955e-03	-2.975298e-01	7.506643e+01	4.202033e-05	-1.850196e-03	-2.662492e-01
1.383902e-01	2.094193e+00	1.921649e+00	-6.952954e-04	1.833360e+00	1.984444e+00	1.278291e-01	1.941716e+00	-1.363483e+00	2.203514e-03	2.605778e-01	7.835952e+01	2.186392e-05	-3.728316e-03	-1.209248e-01
1.428543e-01	2.084700e+00	1.696735e+00	-6.095163e-04	1.618060e+00	1.984444e+00	-3.959854e-02	1.713232e+00	-3.693407e+00	6.190822e-03	5.948670e-01	3.241214e+01	-2.773534e-06	-3.350497e-03	1.285562e-01
1.473185e-01	2.075311e+00	1.471024e+00	-6.053757e-04	1.401981e+00	1.984444e+00	-1.354379e-01	1.497291e+00	-4.395609e+00	9.077207e-03	5.334389e-01	-1.730538e+01	-1.064277e-05	-1.846503e-03	2.326179e-01
1.517827e-01	2.065756e+00	1.245165e+00	-5.016607e-04	1.185792e+00	1.984444e+00	-1.631179e-01	1.286527e+00	-4.538604e+00	1.103670e-02	3.325406e-01	-4.182139e+01	-1.571875e-05	-8.248947e-04	1.993771e-01
1.562469e-01	2.055837e+00	1.019189e+00	-4.297900e-04	9.694947e-01	1.984444e+00	-1.805177e-01	1.078616e+00	-4.597447e+00	1.203619e-02	1.146142e-01	-4.860736e+01	-1.723624e-05	-1.458204e-04	1.422963e-01
1.607111e-01	2.045800e+00	7.930783e-01	-4.466968e-04	7.530946e-01	1.984444e+00	-1.934390e-01	8.726579e-01	-4.585088e+00	1.205855e-02	-1.063378e-01	-4.981888e+01	-1.736677e-05	4.581143e-04	7.458626e-02
1.651753e-01	2.036009e+00	5.669369e-01	-3.980383e-04	5.366886e-01	1.984444e+00	-2.072465e-01	6.682294e-01	-4.559072e+00	1.109899e-02	-3.287137e-01	-4.921199e+01	-1.205913e-05	6.509133e-04	-1.184122e-02
1.696395e-01	2.026050e+00	3.407170e-01	-5.176894e-04	3.202134e-01	1.984444e+00	-2.143223e-01	4.649941e-01	-4.554571e+00	9.152394e-03	-5.496216e-01	-4.520786e+01	-8.441563e-06	2.237953e-04	-6.704526e-02
1.741037e-01	2.016091e+00	1.156913e-01	-6.713318e-04	1.048670e-01	1.984444e+00	-2.197652e-01	2.651494e-01	-4.544057e+00	6.209932e-03	-7.516681e-01	-3.372831e+01	-1.118739e-05	-1.641583e-04	-6.932765e-02
1.785679e-01	2.006072e+00	-7.655345e-02	-8.743947e-04	-7.906951e-02	1.984444e+00	-2.239410e-01	1.154505e-01	-4.514225e+00	2.315585e-03	-8.828131e-01	-1.276308e+01	-1.052780e-05	-4.017219e-04	-5.201200e-02
1.830321e-01	1.996160e+00	-7.754043e-02	-9.744883e-04	-7.482199e-02	1.984444e+00	-2.291828e-01	1.054359e-01	-4.475047e+00	-2.061207e-03	-8.810566e-01	1.234554e+01	-1.410559e-05	-6.457390e-04	-2.498633e-02
1.874963e-01	1.986259e+00	1.178045e-01	-5.558494e-04	1.297521e-01	1.984444e+00	-2.314386e-01	2.846291e-01	-4.443568e+00	-5.910560e-03	-7.525887e-01	3.219170e+01	-1.725506e-05	-6.829885e-04	1.336624e-02
1.919605e-01	1.976371e+00	3.181067e-01	-7.532022e-06	3.394939e-01	1.984444e+00	-2.339333e-01	4.580432e-01	-4.420416e+00	-8.869295e-03	-5.624627e-01	4.266883e+01	-2.086697e-05	-5.010454e-04	4.691752e-02
1.964247e-01	1.966486e+00	5.234209e-01	4.786410e-04	5.544776e-01	1.984444e+00	-2.367662e-01	6.369515e-01	-4.405897e+00	-1.091181e-02	-3.555876e-01	4.652539e+01	-2.182886e-05	-2.146551e-04	6.483614e-02
2.008889e-01	1.956548e+00	7.314510e-01	7.342954e-04	7.723137e-01	1.984444e+00	-2.406048e-01	8.184772e-01	-4.395235e+00	-1.202438e-02	-1.446438e-01	4.750433e+01	-2.314969e-05	1.238718e-04	6.755748e-02
2.053531e-01	1.946611e+00	9.413568e-01	8.756760e-04	9.921383e-01	1.984444e+00	-2.427271e-01	1.001446e+00	-4.380525e+00	-1.219660e-02	6.792233e-02	4.648330e+01	-2.021694e-05	4.021907e-04	5.981531e-02
2.098173e-01	1.936595e+00	1.152422e+00	9.842707e-04	1.213196e+00	1.984444e+00	-2.455912e-01	1.185443e+00	-4.341621e+00	-1.142448e-02	2.783144e-01	3.996498e+01	-1.978239e-05	6.934848e-04	3.775255e-02
2.142815e-01	1.926722e+00	1.364101e+00	1.007421e-03	1.434932e+00	1.984444e+00	-2.461276e-01	1.369719e+00	-4.203986e+00	-9.703361e-03	4.619526e-01	1.960025e+01	-1.438619e-05	8.213212e-04	1.849157e-02
2.187457e-01	1.916804e+00	1.576345e+00	9.653700e-04	1.657250e+00	1.984444e+00	-1.871212e-01	1.554211e+00	-3.617628e+00	-7.070144e-03	5.248508e-01	-1.959375e+01	-8.919313e-06	5.476252e-04	7.720540e-02
2.232099e-01	1.908149e+00	1.789137e+00	8.414468e-04	1.880165e+00	1.984444e+00	5.041724e-01	1.750774e+00	-1.982710e+00	-4.137551e-03	3.174377e-01	-6.150824e+01	-1.344433e-05	1.145744e-03	1.892203e-01
